event_id,session_id,participant_id,student_id,student_name,timestamp,event_type,description,speech_context
EVT00007133,SES000041,PAR000586,STU024,Xena Adeyemi,2025-11-14 08:02:44,Fatigue,Blinking rate high,Let's debug this code together
EVT00007134,SES000041,PAR000587,STU018,Rachel Smith,2025-11-14 09:24:30,Hand Motion,Hand Detected,Today we will discuss loops and conditionals
EVT00007135,SES000041,PAR000587,STU018,Rachel Smith,2025-11-14 09:24:17,Attention,Focused,This is the final topic for today
EVT00007136,SES000041,PAR000587,STU018,Rachel Smith,2025-11-14 08:53:37,Attention,Focused,Let's look at this example together
EVT00007137,SES000041,PAR000587,STU018,Rachel Smith,2025-11-14 08:23:24,Attention,Focused,Please open your IDEs and follow along
EVT00007138,SES000041,PAR000587,STU018,Rachel Smith,2025-11-14 08:17:41,Attention,Distracted (looking sideways and up),Let's take a five minute break
EVT00007139,SES000041,PAR000587,STU018,Rachel Smith,2025-11-14 08:42:26,Fatigue,Blinking rate high,The assignment is due next Friday
EVT00007140,SES000041,PAR000587,STU018,Rachel Smith,2025-11-14 09:11:52,Attention,Distracted (looking sideways and down),Group discussion starts now
EVT00007141,SES000041,PAR000587,STU018,Rachel Smith,2025-11-14 08:47:08,Hand Motion,Hand Detected,Remember to commit your changes regularly
EVT00007142,SES000041,PAR000587,STU018,Rachel Smith,2025-11-14 09:22:48,Hand Motion,Hand Detected,Remember to commit your changes regularly
EVT00007143,SES000041,PAR000587,STU018,Rachel Smith,2025-11-14 08:32:49,Attention,Distracted (looking sideways and down),Let me show you how this works in practice
EVT00007144,SES000041,PAR000587,STU018,Rachel Smith,2025-11-14 09:04:15,Hand Motion,Hand Not Detected,Make sure to test your functions
EVT00007145,SES000041,PAR000587,STU018,Rachel Smith,2025-11-14 08:45:10,Attention,Focused,Who can tell me the difference between SQL and NoSQL
EVT00007146,SES000041,PAR000587,STU018,Rachel Smith,2025-11-14 08:49:29,Hand Motion,Hand Detected,Let me show you how this works in practice
EVT00007147,SES000041,PAR000587,STU018,Rachel Smith,2025-11-14 09:06:20,Fatigue,Blinking rate high,Remember to commit your changes regularly
EVT00007148,SES000041,PAR000587,STU018,Rachel Smith,2025-11-14 08:21:07,Attention,Focused,The database schema looks like this
EVT00007149,SES000041,PAR000587,STU018,Rachel Smith,2025-11-14 09:15:12,Fatigue,Blinking rate high,Make sure to test your functions
EVT00007150,SES000041,PAR000588,STU026,Zara Okonkwo,2025-11-14 08:11:14,Hand Motion,Hand Not Detected,Any questions so far
EVT00007151,SES000041,PAR000588,STU026,Zara Okonkwo,2025-11-14 08:21:32,Fatigue,Blinking rate high,Any questions so far
EVT00007152,SES000041,PAR000588,STU026,Zara Okonkwo,2025-11-14 09:24:48,Attention,Distracted (looking sideways and up),Who can tell me the difference between SQL and NoSQL
EVT00007153,SES000041,PAR000588,STU026,Zara Okonkwo,2025-11-14 08:44:44,Fatigue,Yawning detected,The project requirements are on the portal
EVT00007154,SES000041,PAR000588,STU026,Zara Okonkwo,2025-11-14 08:54:15,Attention,Distracted (looking sideways and up),Make sure to test your functions
EVT00007155,SES000041,PAR000588,STU026,Zara Okonkwo,2025-11-14 09:16:58,Hand Motion,Hand Detected,Let me show you how this works in practice
EVT00007156,SES000041,PAR000588,STU026,Zara Okonkwo,2025-11-14 09:10:35,Attention,Focused,Today we will discuss loops and conditionals
EVT00007157,SES000041,PAR000589,STU063,Kazeem Hassan,2025-11-14 09:24:29,Attention,Focused,Make sure to test your functions
EVT00007158,SES000041,PAR000589,STU063,Kazeem Hassan,2025-11-14 08:19:12,Fatigue,Blinking rate high,Who can tell me the difference between SQL and NoSQL
EVT00007159,SES000041,PAR000589,STU063,Kazeem Hassan,2025-11-14 09:25:02,Hand Motion,Hand Detected,The database schema looks like this
EVT00007160,SES000041,PAR000589,STU063,Kazeem Hassan,2025-11-14 08:38:13,Fatigue,Blinking rate high,Let's look at this example together
EVT00007161,SES000041,PAR000589,STU063,Kazeem Hassan,2025-11-14 08:35:32,Hand Motion,Hand Detected,Please submit your work before leaving
EVT00007162,SES000041,PAR000589,STU063,Kazeem Hassan,2025-11-14 08:59:12,Hand Motion,Hand Detected,The project requirements are on the portal
EVT00007163,SES000041,PAR000589,STU063,Kazeem Hassan,2025-11-14 08:46:49,Attention,Focused,Who can tell me the difference between SQL and NoSQL
EVT00007164,SES000041,PAR000589,STU063,Kazeem Hassan,2025-11-14 08:30:52,Attention,Focused,Remember to commit your changes regularly
EVT00007165,SES000041,PAR000590,STU072,Temitope Adeyemi,2025-11-14 08:09:03,Attention,Distracted (looking sideways and up),Group discussion starts now
EVT00007166,SES000041,PAR000590,STU072,Temitope Adeyemi,2025-11-14 09:01:39,Attention,Distracted (looking sideways and down),Please submit your work before leaving
EVT00007167,SES000041,PAR000590,STU072,Temitope Adeyemi,2025-11-14 09:17:45,Hand Motion,Hand Detected,The API endpoint returns a JSON response
EVT00007168,SES000041,PAR000590,STU072,Temitope Adeyemi,2025-11-14 08:30:30,Fatigue,Eyes closed,The project requirements are on the portal
EVT00007169,SES000041,PAR000590,STU072,Temitope Adeyemi,2025-11-14 08:31:44,Fatigue,Drowsy,Can anyone explain what a variable is
EVT00007170,SES000041,PAR000591,STU065,Maryam Okafor,2025-11-14 08:17:58,Hand Motion,Hand Detected,Please submit your work before leaving
EVT00007171,SES000041,PAR000591,STU065,Maryam Okafor,2025-11-14 08:15:36,Hand Motion,Hand Not Detected,Can anyone explain what a variable is
EVT00007172,SES000041,PAR000591,STU065,Maryam Okafor,2025-11-14 08:37:28,Attention,Distracted (looking sideways and up),Let me show you how this works in practice
EVT00007173,SES000041,PAR000591,STU065,Maryam Okafor,2025-11-14 08:12:20,Hand Motion,Hand Detected,Please open your IDEs and follow along
EVT00007174,SES000041,PAR000591,STU065,Maryam Okafor,2025-11-14 08:15:51,Hand Motion,Hand Detected,Who can tell me the difference between SQL and NoSQL
EVT00007175,SES000041,PAR000591,STU065,Maryam Okafor,2025-11-14 09:02:41,Attention,Focused,Today we will discuss loops and conditionals
EVT00007176,SES000041,PAR000591,STU065,Maryam Okafor,2025-11-14 09:26:35,Fatigue,Yawning detected,Please submit your work before leaving
EVT00007177,SES000041,PAR000591,STU065,Maryam Okafor,2025-11-14 09:19:32,Hand Motion,Hand Not Detected,Let's look at this example together
EVT00007178,SES000041,PAR000591,STU065,Maryam Okafor,2025-11-14 08:08:17,Hand Motion,Hand Not Detected,Please submit your work before leaving
EVT00007179,SES000041,PAR000591,STU065,Maryam Okafor,2025-11-14 09:00:24,Attention,Focused,This is the final topic for today
EVT00007180,SES000041,PAR000591,STU065,Maryam Okafor,2025-11-14 09:06:06,Attention,Focused,This is the final topic for today
EVT00007181,SES000041,PAR000591,STU065,Maryam Okafor,2025-11-14 08:55:32,Attention,Focused,The database schema looks like this
EVT00007182,SES000041,PAR000591,STU065,Maryam Okafor,2025-11-14 09:28:18,Fatigue,Yawning detected,The API endpoint returns a JSON response
EVT00007183,SES000041,PAR000591,STU065,Maryam Okafor,2025-11-14 08:19:07,Hand Motion,Hand Not Detected,Group discussion starts now
EVT00007184,SES000041,PAR000591,STU065,Maryam Okafor,2025-11-14 08:31:35,Attention,Focused,The assignment is due next Friday
EVT00007185,SES000041,PAR000591,STU065,Maryam Okafor,2025-11-14 08:18:43,Fatigue,Yawning detected,The project requirements are on the portal
EVT00007186,SES000041,PAR000591,STU065,Maryam Okafor,2025-11-14 08:31:53,Hand Motion,Hand Detected,Let me show you how this works in practice
EVT00007187,SES000041,PAR000592,STU015,Oscar Smith,2025-11-14 09:20:22,Hand Motion,Hand Not Detected,This concept is very important for the exam
EVT00007188,SES000041,PAR000592,STU015,Oscar Smith,2025-11-14 08:41:03,Attention,Distracted (looking sideways and down),Let's look at this example together
EVT00007189,SES000041,PAR000592,STU015,Oscar Smith,2025-11-14 08:35:05,Attention,Focused,Let's look at this example together
EVT00007190,SES000041,PAR000592,STU015,Oscar Smith,2025-11-14 08:49:30,Fatigue,Blinking rate high,The database schema looks like this
EVT00007191,SES000041,PAR000592,STU015,Oscar Smith,2025-11-14 08:10:53,Attention,Focused,Group discussion starts now
EVT00007192,SES000041,PAR000592,STU015,Oscar Smith,2025-11-14 08:09:22,Attention,Distracted (looking sideways and up),Who can tell me the difference between SQL and NoSQL
EVT00007193,SES000041,PAR000592,STU015,Oscar Smith,2025-11-14 08:08:56,Attention,Focused,The assignment is due next Friday
EVT00007194,SES000041,PAR000592,STU015,Oscar Smith,2025-11-14 08:50:40,Hand Motion,Hand Detected,Please open your IDEs and follow along
EVT00007195,SES000041,PAR000592,STU015,Oscar Smith,2025-11-14 08:48:44,Hand Motion,Hand Detected,Any questions so far
EVT00007196,SES000041,PAR000592,STU015,Oscar Smith,2025-11-14 08:21:39,Fatigue,Eyes closed,Who can tell me the difference between SQL and NoSQL
EVT00007197,SES000041,PAR000592,STU015,Oscar Smith,2025-11-14 08:46:00,Hand Motion,Hand Detected,Group discussion starts now
EVT00007198,SES000041,PAR000593,STU058,Femi Smith,2025-11-14 09:10:52,Hand Motion,Hand Not Detected,Make sure to test your functions
EVT00007199,SES000041,PAR000593,STU058,Femi Smith,2025-11-14 09:10:55,Attention,Focused,Please open your IDEs and follow along
EVT00007200,SES000041,PAR000593,STU058,Femi Smith,2025-11-14 08:16:19,Attention,Focused,Please submit your work before leaving
EVT00007201,SES000041,PAR000593,STU058,Femi Smith,2025-11-14 08:32:03,Attention,Distracted (looking sideways and down),Any questions so far
EVT00007202,SES000041,PAR000593,STU058,Femi Smith,2025-11-14 08:40:15,Hand Motion,Hand Not Detected,Remember to commit your changes regularly
EVT00007203,SES000041,PAR000593,STU058,Femi Smith,2025-11-14 09:18:15,Hand Motion,Hand Detected,The assignment is due next Friday
EVT00007204,SES000041,PAR000593,STU058,Femi Smith,2025-11-14 08:30:57,Attention,Focused,Group discussion starts now
EVT00007205,SES000041,PAR000593,STU058,Femi Smith,2025-11-14 09:21:27,Fatigue,Blinking rate high,Let's look at this example together
EVT00007206,SES000041,PAR000593,STU058,Femi Smith,2025-11-14 09:29:47,Hand Motion,Hand Not Detected,Make sure to test your functions
EVT00007207,SES000041,PAR000593,STU058,Femi Smith,2025-11-14 08:49:58,Fatigue,Blinking rate high,Let's look at this example together
EVT00007208,SES000041,PAR000594,STU028,Bisi Nwosu,2025-11-14 08:50:34,Fatigue,Yawning detected,Make sure to test your functions
EVT00007209,SES000041,PAR000594,STU028,Bisi Nwosu,2025-11-14 08:42:43,Attention,Distracted (looking away),Please open your IDEs and follow along
EVT00007210,SES000041,PAR000594,STU028,Bisi Nwosu,2025-11-14 08:45:45,Hand Motion,Hand Not Detected,Please pay attention to this section
EVT00007211,SES000041,PAR000594,STU028,Bisi Nwosu,2025-11-14 08:37:31,Fatigue,Yawning detected,Group discussion starts now
EVT00007212,SES000041,PAR000594,STU028,Bisi Nwosu,2025-11-14 08:14:54,Fatigue,Yawning detected,Please pay attention to this section
EVT00007213,SES000041,PAR000594,STU028,Bisi Nwosu,2025-11-14 09:16:51,Attention,Distracted (looking sideways and down),The database schema looks like this
EVT00007214,SES000041,PAR000594,STU028,Bisi Nwosu,2025-11-14 08:39:54,Hand Motion,Hand Detected,Let's look at this example together
EVT00007215,SES000041,PAR000594,STU028,Bisi Nwosu,2025-11-14 09:13:33,Fatigue,Drowsy,The project requirements are on the portal
EVT00007216,SES000041,PAR000595,STU012,Linda Bello,2025-11-14 08:52:19,Fatigue,Yawning detected,Please open your IDEs and follow along
EVT00007217,SES000041,PAR000595,STU012,Linda Bello,2025-11-14 08:56:18,Hand Motion,Hand Detected,The project requirements are on the portal
EVT00007218,SES000041,PAR000595,STU012,Linda Bello,2025-11-14 08:36:11,Hand Motion,Hand Detected,The database schema looks like this
EVT00007219,SES000041,PAR000595,STU012,Linda Bello,2025-11-14 08:11:04,Fatigue,Eyes closed,Today we will discuss loops and conditionals
EVT00007220,SES000041,PAR000595,STU012,Linda Bello,2025-11-14 08:12:49,Fatigue,Yawning detected,Let's look at this example together
EVT00007221,SES000041,PAR000595,STU012,Linda Bello,2025-11-14 09:08:00,Hand Motion,Hand Not Detected,Please submit your work before leaving
EVT00007222,SES000041,PAR000595,STU012,Linda Bello,2025-11-14 08:37:56,Attention,Distracted (looking away),Can anyone explain what a variable is
EVT00007223,SES000041,PAR000595,STU012,Linda Bello,2025-11-14 08:38:53,Attention,Focused,Please open your IDEs and follow along
EVT00007224,SES000041,PAR000595,STU012,Linda Bello,2025-11-14 08:06:43,Fatigue,Blinking rate high,Please pay attention to this section
EVT00007225,SES000041,PAR000595,STU012,Linda Bello,2025-11-14 08:16:59,Attention,Distracted (looking sideways and up),Please submit your work before leaving
EVT00007226,SES000041,PAR000595,STU012,Linda Bello,2025-11-14 08:49:11,Fatigue,Blinking rate high,Please open your IDEs and follow along
EVT00007227,SES000041,PAR000596,STU013,Michael Johnson,2025-11-14 09:11:39,Hand Motion,Hand Detected,This concept is very important for the exam
EVT00007228,SES000041,PAR000596,STU013,Michael Johnson,2025-11-14 08:20:08,Fatigue,Drowsy,Please submit your work before leaving
EVT00007229,SES000041,PAR000596,STU013,Michael Johnson,2025-11-14 09:11:33,Attention,Focused,Remember to commit your changes regularly
EVT00007230,SES000041,PAR000596,STU013,Michael Johnson,2025-11-14 08:10:07,Attention,Distracted (looking away),The API endpoint returns a JSON response
EVT00007231,SES000041,PAR000596,STU013,Michael Johnson,2025-11-14 09:12:22,Attention,Distracted (looking sideways and up),This is the final topic for today
EVT00007232,SES000041,PAR000596,STU013,Michael Johnson,2025-11-14 08:17:59,Hand Motion,Hand Detected,Who can tell me the difference between SQL and NoSQL
EVT00007233,SES000041,PAR000596,STU013,Michael Johnson,2025-11-14 08:59:51,Attention,Distracted (looking sideways and up),Let's debug this code together
EVT00007234,SES000041,PAR000596,STU013,Michael Johnson,2025-11-14 09:22:29,Fatigue,Eyes closed,Make sure to test your functions
EVT00007235,SES000041,PAR000596,STU013,Michael Johnson,2025-11-14 08:35:42,Attention,Distracted (looking sideways and down),Let's take a five minute break
EVT00007236,SES000041,PAR000596,STU013,Michael Johnson,2025-11-14 08:37:15,Attention,Focused,Make sure to test your functions
EVT00007237,SES000041,PAR000596,STU013,Michael Johnson,2025-11-14 08:53:35,Attention,Distracted (looking sideways and down),The assignment is due next Friday
EVT00007238,SES000041,PAR000597,STU004,Diana Nwosu,2025-11-14 08:39:54,Attention,Focused,This concept is very important for the exam
EVT00007239,SES000041,PAR000597,STU004,Diana Nwosu,2025-11-14 08:35:34,Attention,Distracted (looking away),Let's look at this example together
EVT00007240,SES000041,PAR000597,STU004,Diana Nwosu,2025-11-14 09:19:44,Attention,Focused,Let's take a five minute break
EVT00007241,SES000041,PAR000597,STU004,Diana Nwosu,2025-11-14 08:19:11,Hand Motion,Hand Detected,Please pay attention to this section
EVT00007242,SES000041,PAR000597,STU004,Diana Nwosu,2025-11-14 09:08:39,Fatigue,Blinking rate high,Please open your IDEs and follow along
EVT00007243,SES000041,PAR000597,STU004,Diana Nwosu,2025-11-14 09:26:11,Fatigue,Drowsy,Let's take a five minute break
EVT00007244,SES000041,PAR000597,STU004,Diana Nwosu,2025-11-14 09:29:09,Attention,Focused,Please submit your work before leaving
EVT00007245,SES000041,PAR000597,STU004,Diana Nwosu,2025-11-14 09:27:58,Hand Motion,Hand Detected,The project requirements are on the portal
EVT00007246,SES000041,PAR000598,STU073,Umaru Hassan,2025-11-14 08:36:03,Attention,Focused,Let me show you how this works in practice
EVT00007247,SES000041,PAR000598,STU073,Umaru Hassan,2025-11-14 08:16:58,Attention,Focused,Can anyone explain what a variable is
EVT00007248,SES000041,PAR000598,STU073,Umaru Hassan,2025-11-14 08:44:28,Hand Motion,Hand Detected,Any questions so far
EVT00007249,SES000041,PAR000598,STU073,Umaru Hassan,2025-11-14 08:33:38,Hand Motion,Hand Not Detected,Let's look at this example together
EVT00007250,SES000041,PAR000598,STU073,Umaru Hassan,2025-11-14 09:06:36,Attention,Focused,The assignment is due next Friday
EVT00007251,SES000041,PAR000598,STU073,Umaru Hassan,2025-11-14 08:27:18,Attention,Focused,Today we will discuss loops and conditionals
EVT00007252,SES000041,PAR000598,STU073,Umaru Hassan,2025-11-14 08:24:06,Attention,Focused,The assignment is due next Friday
EVT00007253,SES000041,PAR000598,STU073,Umaru Hassan,2025-11-14 08:21:21,Hand Motion,Hand Detected,Who can tell me the difference between SQL and NoSQL
EVT00007254,SES000041,PAR000598,STU073,Umaru Hassan,2025-11-14 08:42:16,Attention,Focused,Today we will discuss loops and conditionals
EVT00007255,SES000041,PAR000598,STU073,Umaru Hassan,2025-11-14 09:20:33,Attention,Focused,Let's take a five minute break
EVT00007256,SES000041,PAR000598,STU073,Umaru Hassan,2025-11-14 08:09:36,Attention,Focused,This concept is very important for the exam
EVT00007257,SES000041,PAR000598,STU073,Umaru Hassan,2025-11-14 08:10:38,Attention,Focused,Please submit your work before leaving
EVT00007258,SES000041,PAR000598,STU073,Umaru Hassan,2025-11-14 08:37:08,Hand Motion,Hand Detected,This is the final topic for today
EVT00007259,SES000041,PAR000598,STU073,Umaru Hassan,2025-11-14 09:00:01,Attention,Focused,Any questions so far
EVT00007260,SES000041,PAR000598,STU073,Umaru Hassan,2025-11-14 09:20:06,Attention,Focused,Please open your IDEs and follow along
EVT00007261,SES000041,PAR000598,STU073,Umaru Hassan,2025-11-14 08:10:08,Hand Motion,Hand Not Detected,This concept is very important for the exam
EVT00007262,SES000041,PAR000598,STU073,Umaru Hassan,2025-11-14 08:30:45,Attention,Focused,Please pay attention to this section
EVT00007263,SES000041,PAR000598,STU073,Umaru Hassan,2025-11-14 08:51:07,Hand Motion,Hand Detected,This is the final topic for today
EVT00007264,SES000041,PAR000599,STU069,Quadri Smith,2025-11-14 08:57:00,Attention,Distracted (looking sideways and up),Please pay attention to this section
EVT00007265,SES000041,PAR000599,STU069,Quadri Smith,2025-11-14 08:36:18,Hand Motion,Hand Not Detected,Let's look at this example together
EVT00007266,SES000041,PAR000599,STU069,Quadri Smith,2025-11-14 08:20:49,Hand Motion,Hand Detected,Please pay attention to this section
EVT00007267,SES000041,PAR000599,STU069,Quadri Smith,2025-11-14 08:06:45,Fatigue,Drowsy,Let's debug this code together
EVT00007268,SES000041,PAR000599,STU069,Quadri Smith,2025-11-14 08:05:27,Hand Motion,Hand Detected,Make sure to test your functions
EVT00007269,SES000041,PAR000599,STU069,Quadri Smith,2025-11-14 08:49:59,Hand Motion,Hand Not Detected,Please pay attention to this section
EVT00007270,SES000041,PAR000599,STU069,Quadri Smith,2025-11-14 08:14:09,Hand Motion,Hand Detected,Let's look at this example together
EVT00007271,SES000041,PAR000599,STU069,Quadri Smith,2025-11-14 08:19:03,Attention,Distracted (looking sideways and down),The API endpoint returns a JSON response
EVT00007272,SES000041,PAR000599,STU069,Quadri Smith,2025-11-14 08:15:43,Attention,Distracted (looking sideways and up),Today we will discuss loops and conditionals
EVT00007273,SES000041,PAR000599,STU069,Quadri Smith,2025-11-14 08:33:32,Hand Motion,Hand Detected,Let's take a five minute break
EVT00007274,SES000041,PAR000599,STU069,Quadri Smith,2025-11-14 08:36:12,Attention,Focused,The project requirements are on the portal
EVT00007275,SES000041,PAR000599,STU069,Quadri Smith,2025-11-14 08:46:28,Attention,Focused,Let me show you how this works in practice
EVT00007276,SES000041,PAR000599,STU069,Quadri Smith,2025-11-14 08:26:37,Attention,Distracted (looking sideways and up),Make sure to test your functions
EVT00007277,SES000041,PAR000599,STU069,Quadri Smith,2025-11-14 09:15:22,Attention,Focused,This concept is very important for the exam
EVT00007278,SES000041,PAR000599,STU069,Quadri Smith,2025-11-14 09:12:05,Hand Motion,Hand Not Detected,The project requirements are on the portal
EVT00007279,SES000041,PAR000599,STU069,Quadri Smith,2025-11-14 08:42:58,Fatigue,Yawning detected,Let me show you how this works in practice
EVT00007280,SES000041,PAR000599,STU069,Quadri Smith,2025-11-14 09:11:58,Attention,Focused,This concept is very important for the exam
EVT00007281,SES000041,PAR000600,STU052,Zainab Hassan,2025-11-14 08:51:40,Attention,Distracted (looking sideways and up),Group discussion starts now
EVT00007282,SES000041,PAR000600,STU052,Zainab Hassan,2025-11-14 08:51:29,Attention,Distracted (looking away),This is the final topic for today
EVT00007283,SES000041,PAR000600,STU052,Zainab Hassan,2025-11-14 08:48:00,Attention,Distracted (looking sideways and up),The assignment is due next Friday
EVT00007284,SES000041,PAR000600,STU052,Zainab Hassan,2025-11-14 08:40:44,Fatigue,Yawning detected,Let me show you how this works in practice
EVT00007285,SES000041,PAR000600,STU052,Zainab Hassan,2025-11-14 08:04:43,Attention,Distracted (looking sideways and down),Let's debug this code together
EVT00007286,SES000041,PAR000600,STU052,Zainab Hassan,2025-11-14 08:05:12,Hand Motion,Hand Detected,Let's take a five minute break
EVT00007287,SES000041,PAR000600,STU052,Zainab Hassan,2025-11-14 08:23:30,Attention,Distracted (looking away),The project requirements are on the portal
EVT00007288,SES000041,PAR000601,STU049,Wunmi Hassan,2025-11-14 08:20:29,Hand Motion,Hand Detected,Any questions so far
EVT00007289,SES000041,PAR000601,STU049,Wunmi Hassan,2025-11-14 08:19:14,Attention,Distracted (looking sideways and up),Any questions so far
EVT00007290,SES000041,PAR000601,STU049,Wunmi Hassan,2025-11-14 08:02:08,Fatigue,Yawning detected,The assignment is due next Friday
EVT00007291,SES000041,PAR000602,STU062,Joy Adeyemi,2025-11-14 09:28:09,Attention,Focused,Group discussion starts now
EVT00007292,SES000041,PAR000602,STU062,Joy Adeyemi,2025-11-14 09:26:25,Attention,Focused,Let's look at this example together
EVT00007293,SES000041,PAR000602,STU062,Joy Adeyemi,2025-11-14 09:03:44,Fatigue,Blinking rate high,Remember to commit your changes regularly
EVT00007294,SES000041,PAR000602,STU062,Joy Adeyemi,2025-11-14 08:26:47,Attention,Distracted (looking away),Please pay attention to this section
EVT00007295,SES000041,PAR000602,STU062,Joy Adeyemi,2025-11-14 09:00:48,Attention,Distracted (looking sideways and up),The database schema looks like this
EVT00007296,SES000041,PAR000602,STU062,Joy Adeyemi,2025-11-14 08:44:42,Hand Motion,Hand Detected,Today we will discuss loops and conditionals
EVT00007297,SES000041,PAR000602,STU062,Joy Adeyemi,2025-11-14 08:25:53,Hand Motion,Hand Detected,Group discussion starts now
EVT00007298,SES000041,PAR000602,STU062,Joy Adeyemi,2025-11-14 09:27:14,Hand Motion,Hand Detected,Group discussion starts now
EVT00007299,SES000041,PAR000602,STU062,Joy Adeyemi,2025-11-14 08:51:40,Attention,Distracted (looking sideways and down),Who can tell me the difference between SQL and NoSQL
EVT00007300,SES000041,PAR000602,STU062,Joy Adeyemi,2025-11-14 09:01:56,Attention,Distracted (looking sideways and down),Let's debug this code together
EVT00007301,SES000041,PAR000602,STU062,Joy Adeyemi,2025-11-14 09:21:11,Fatigue,Blinking rate high,The database schema looks like this
EVT00007302,SES000041,PAR000602,STU062,Joy Adeyemi,2025-11-14 08:10:14,Hand Motion,Hand Not Detected,Can anyone explain what a variable is
EVT00007303,SES000042,PAR000603,STU032,Funmi Mohammed,2025-11-14 15:41:05,Hand Motion,Hand Not Detected,This is the final topic for today
EVT00007304,SES000042,PAR000603,STU032,Funmi Mohammed,2025-11-14 15:51:11,Attention,Distracted (looking away),Make sure to test your functions
EVT00007305,SES000042,PAR000603,STU032,Funmi Mohammed,2025-11-14 15:40:53,Fatigue,Drowsy,This concept is very important for the exam
EVT00007306,SES000042,PAR000603,STU032,Funmi Mohammed,2025-11-14 15:42:11,Fatigue,Eyes closed,Make sure to test your functions
EVT00007307,SES000042,PAR000603,STU032,Funmi Mohammed,2025-11-14 15:35:26,Attention,Distracted (looking sideways and down),Today we will discuss loops and conditionals
EVT00007308,SES000042,PAR000604,STU048,Victor Abubakar,2025-11-14 15:45:08,Attention,Distracted (looking sideways and down),Let me show you how this works in practice
EVT00007309,SES000042,PAR000604,STU048,Victor Abubakar,2025-11-14 15:46:58,Attention,Distracted (looking sideways and up),Let's debug this code together
EVT00007310,SES000042,PAR000604,STU048,Victor Abubakar,2025-11-14 15:21:50,Fatigue,Blinking rate high,Today we will discuss loops and conditionals
EVT00007311,SES000042,PAR000604,STU048,Victor Abubakar,2025-11-14 15:28:32,Attention,Distracted (looking sideways and down),Let me show you how this works in practice
EVT00007312,SES000042,PAR000604,STU048,Victor Abubakar,2025-11-14 15:33:39,Hand Motion,Hand Detected,Let's look at this example together
EVT00007313,SES000042,PAR000604,STU048,Victor Abubakar,2025-11-14 15:29:46,Attention,Distracted (looking away),The project requirements are on the portal
EVT00007314,SES000042,PAR000604,STU048,Victor Abubakar,2025-11-14 15:48:08,Attention,Focused,Let me show you how this works in practice
EVT00007315,SES000042,PAR000605,STU058,Femi Smith,2025-11-14 15:28:11,Fatigue,Yawning detected,This is the final topic for today
EVT00007316,SES000042,PAR000605,STU058,Femi Smith,2025-11-14 15:32:15,Attention,Focused,Let me show you how this works in practice
EVT00007317,SES000042,PAR000605,STU058,Femi Smith,2025-11-14 15:42:37,Attention,Distracted (looking sideways and up),This is the final topic for today
EVT00007318,SES000042,PAR000605,STU058,Femi Smith,2025-11-14 15:23:52,Hand Motion,Hand Detected,Remember to commit your changes regularly
EVT00007319,SES000042,PAR000605,STU058,Femi Smith,2025-11-14 15:44:41,Hand Motion,Hand Detected,Please open your IDEs and follow along
EVT00007320,SES000042,PAR000605,STU058,Femi Smith,2025-11-14 15:30:13,Hand Motion,Hand Detected,Can anyone explain what a variable is
EVT00007321,SES000042,PAR000605,STU058,Femi Smith,2025-11-14 15:38:41,Attention,Distracted (looking sideways and down),This concept is very important for the exam
EVT00007322,SES000042,PAR000605,STU058,Femi Smith,2025-11-14 15:58:01,Attention,Distracted (looking sideways and up),The project requirements are on the portal
EVT00007323,SES000042,PAR000605,STU058,Femi Smith,2025-11-14 15:17:23,Hand Motion,Hand Not Detected,The database schema looks like this
EVT00007324,SES000042,PAR000606,STU061,Idris Adeyemi,2025-11-14 15:53:03,Fatigue,Drowsy,Please submit your work before leaving
EVT00007325,SES000042,PAR000606,STU061,Idris Adeyemi,2025-11-14 15:40:27,Hand Motion,Hand Detected,Remember to commit your changes regularly
EVT00007326,SES000042,PAR000606,STU061,Idris Adeyemi,2025-11-14 15:59:19,Fatigue,Blinking rate high,The assignment is due next Friday
EVT00007327,SES000042,PAR000606,STU061,Idris Adeyemi,2025-11-14 15:27:58,Fatigue,Blinking rate high,The assignment is due next Friday
EVT00007328,SES000042,PAR000606,STU061,Idris Adeyemi,2025-11-14 15:33:19,Fatigue,Drowsy,Who can tell me the difference between SQL and NoSQL
EVT00007329,SES000042,PAR000607,STU066,Nnamdi Nwosu,2025-11-14 15:27:21,Attention,Distracted (looking away),The API endpoint returns a JSON response
EVT00007330,SES000042,PAR000607,STU066,Nnamdi Nwosu,2025-11-14 15:24:39,Hand Motion,Hand Detected,The API endpoint returns a JSON response
EVT00007331,SES000042,PAR000607,STU066,Nnamdi Nwosu,2025-11-14 15:24:45,Attention,Distracted (looking sideways and down),Please open your IDEs and follow along
EVT00007332,SES000042,PAR000607,STU066,Nnamdi Nwosu,2025-11-14 15:36:10,Attention,Focused,This is the final topic for today
EVT00007333,SES000042,PAR000608,STU053,Abdul Nwosu,2025-11-14 15:18:47,Attention,Distracted (looking sideways and down),Can anyone explain what a variable is
EVT00007334,SES000042,PAR000608,STU053,Abdul Nwosu,2025-11-14 15:18:23,Attention,Focused,The database schema looks like this
EVT00007335,SES000042,PAR000608,STU053,Abdul Nwosu,2025-11-14 15:33:35,Attention,Distracted (looking sideways and down),Let me show you how this works in practice
EVT00007336,SES000042,PAR000608,STU053,Abdul Nwosu,2025-11-14 15:59:03,Attention,Focused,Let me show you how this works in practice
