transcription_id,session_id,timestamp,speaker,text
TRN00000902,SES000039,2025-11-04 16:57:29,Idris Adeyemi,"Good morning everyone, let's begin today's class"
TRN00000894,SES000039,2025-11-04 17:05:14,Tina Nwosu,Great participation today
TRN00000905,SES000039,2025-11-04 17:06:55,Dr. Fatima Bello,We'll continue this topic in the next class
TRN00000913,SES000039,2025-11-04 17:10:24,Yusuf Mohammed,That's an interesting question
TRN00000916,SES000039,2025-11-04 17:11:26,Zara Okonkwo,That's an interesting question
TRN00000899,SES000039,2025-11-04 17:13:22,Idris Adeyemi,Make sure to review the reading material
TRN00000914,SES000039,2025-11-04 17:14:28,Rachel Smith,Please submit your work on the portal
TRN00000891,SES000039,2025-11-04 17:19:38,Tina Nwosu,"Good morning everyone, let's begin today's class"
TRN00000917,SES000039,2025-11-04 17:30:51,Tina Nwosu,Make sure to review the reading material
TRN00000885,SES000039,2025-11-04 17:47:20,Yusuf Mohammed,Who wants to share their screen
TRN00000923,SES000039,2025-11-04 17:48:50,Idris Adeyemi,Great participation today
TRN00000929,SES000039,2025-11-04 17:51:33,Rachel Smith,"Good morning everyone, let's begin today's class"
TRN00000924,SES000039,2025-11-04 17:59:21,Zara Okonkwo,Please submit your work on the portal
TRN00000906,SES000039,2025-11-04 18:02:58,Zara Okonkwo,Make sure to review the reading material
TRN00000926,SES000039,2025-11-04 18:04:31,Idris Adeyemi,We'll continue this topic in the next class
TRN00000921,SES000039,2025-11-04 18:07:55,Yusuf Mohammed,That's an interesting question
TRN00000908,SES000039,2025-11-04 18:08:52,Dr. Fatima Bello,Can someone summarize what we covered last week
TRN00000900,SES000039,2025-11-04 18:12:43,Idris Adeyemi,"This will be on the exam, so take notes"
TRN00000919,SES000039,2025-11-04 18:14:29,Tina Nwosu,Let's take a short break and continue
TRN00000892,SES000039,2025-11-04 18:21:18,Yusuf Mohammed,Everyone following so far
TRN00000940,SES000040,2025-11-06 13:36:47,Gloria Bello,Please submit your work on the portal
TRN00000939,SES000040,2025-11-06 13:44:16,Diana Nwosu,Great participation today
TRN00000934,SES000040,2025-11-06 13:49:57,Halima Nwosu,"Good morning everyone, let's begin today's class"
TRN00000936,SES000040,2025-11-06 13:53:18,Halima Nwosu,Let's look at a practical example
TRN00000941,SES000040,2025-11-06 14:00:31,Sam Abubakar,Please submit your work on the portal
TRN00000942,SES000040,2025-11-06 14:00:51,Sam Abubakar,Can someone summarize what we covered last week
TRN00000931,SES000040,2025-11-06 14:11:07,Gloria Bello,Everyone following so far
TRN00000938,SES000040,2025-11-06 14:13:42,Halima Nwosu,"Good morning everyone, let's begin today's class"
TRN00000937,SES000040,2025-11-06 14:15:41,Sam Abubakar,Let me clarify that point
TRN00000930,SES000040,2025-11-06 14:16:33,Prof. David Johnson,Remember to check your email for updates
TRN00000943,SES000040,2025-11-06 14:24:14,Gloria Bello,Remember to check your email for updates
TRN00000932,SES000040,2025-11-06 14:25:32,Sam Abubakar,The quiz will be open book
TRN00000935,SES000040,2025-11-06 14:26:50,Halima Nwosu,Let's take a short break and continue
TRN00000933,SES000040,2025-11-06 14:28:31,Bob Hassan,Please submit your work on the portal
TRN00000944,SES000040,2025-11-06 14:29:26,Prof. David Johnson,Any questions before we move on
TRN00000958,SES000041,2025-11-14 08:00:03,Prof. Ibrahim Mohammed,"That's correct, well done"
TRN00000945,SES000041,2025-11-14 08:04:43,Charlie Johnson,Who wants to share their screen
TRN00000966,SES000041,2025-11-14 08:09:02,Prof. Ibrahim Mohammed,We'll continue this topic in the next class
TRN00000963,SES000041,2025-11-14 08:17:06,Charlie Johnson,"That's correct, well done"
TRN00000946,SES000041,2025-11-14 08:17:19,Prof. Ibrahim Mohammed,"This will be on the exam, so take notes"
TRN00000953,SES000041,2025-11-14 08:20:20,Peace Mohammed,"This will be on the exam, so take notes"
TRN00000959,SES000041,2025-11-14 08:24:41,Prof. Ibrahim Mohammed,The deadline for the assignment is next Friday
TRN00000955,SES000041,2025-11-14 08:32:09,Dayo Bello,Please pay attention to this important concept
TRN00000950,SES000041,2025-11-14 08:35:27,Kemi Adeyemi,"This will be on the exam, so take notes"
TRN00000954,SES000041,2025-11-14 08:36:42,Prof. Ibrahim Mohammed,We'll continue this topic in the next class
TRN00000962,SES000041,2025-11-14 08:53:54,Kemi Adeyemi,"This will be on the exam, so take notes"
TRN00000960,SES000041,2025-11-14 08:54:16,Charlie Johnson,Let's look at a practical example
TRN00000947,SES000041,2025-11-14 08:54:39,Kemi Adeyemi,Can someone summarize what we covered last week
TRN00000965,SES000041,2025-11-14 08:57:23,Peace Mohammed,We'll continue this topic in the next class
TRN00000948,SES000041,2025-11-14 09:03:10,Peace Mohammed,The deadline for the assignment is next Friday
TRN00000951,SES000041,2025-11-14 09:05:32,Charlie Johnson,The deadline for the assignment is next Friday
TRN00000957,SES000041,2025-11-14 09:13:55,Dayo Bello,"Let's wrap up for today, see you next time"
TRN00000956,SES000041,2025-11-14 09:18:23,Charlie Johnson,"That's correct, well done"
TRN00000949,SES000041,2025-11-14 09:19:19,Prof. Ibrahim Mohammed,Let me clarify that point
TRN00000961,SES000041,2025-11-14 09:23:20,Dayo Bello,"That's correct, well done"
TRN00000952,SES000041,2025-11-14 09:23:48,Blessing Okonkwo,Can someone summarize what we covered last week
TRN00000964,SES000041,2025-11-14 09:27:11,Charlie Johnson,Everyone following so far
TRN00000972,SES000042,2025-11-14 15:15:46,Nnamdi Nwosu,"Good morning everyone, let's begin today's class"
TRN00000970,SES000042,2025-11-14 15:16:42,Idris Adeyemi,Make sure to review the reading material
TRN00000977,SES000042,2025-11-14 15:18:11,Dr. Amina Okafor,We'll continue this topic in the next class
TRN00000973,SES000042,2025-11-14 15:20:08,Nnamdi Nwosu,Let me clarify that point
TRN00000974,SES000042,2025-11-14 15:20:27,Nnamdi Nwosu,Please submit your work on the portal
TRN00000971,SES000042,2025-11-14 15:22:15,Nnamdi Nwosu,The deadline for the assignment is next Friday
TRN00000968,SES000042,2025-11-14 15:27:29,Femi Smith,Who wants to share their screen
TRN00000975,SES000042,2025-11-14 15:30:06,Funmi Mohammed,"That's correct, well done"
TRN00000976,SES000042,2025-11-14 15:37:33,Funmi Mohammed,The quiz will be open book
TRN00000969,SES000042,2025-11-14 15:43:41,Victor Abubakar,Any questions before we move on
TRN00000967,SES000042,2025-11-14 15:54:07,Funmi Mohammed,That's an interesting question
TRN00000987,SES000043,2025-11-17 16:05:12,Dayo Bello,Can someone summarize what we covered last week
TRN00000994,SES000043,2025-11-17 16:08:11,Dayo Bello,Let's look at a practical example
TRN00000992,SES000043,2025-11-17 16:09:53,Temitope Adeyemi,Please pay attention to this important concept
TRN00000983,SES000043,2025-11-17 16:13:09,Dayo Bello,We'll continue this topic in the next class
TRN00000998,SES000043,2025-11-17 16:14:17,Chidi Okafor,Please pay attention to this important concept
TRN00000984,SES000043,2025-11-17 16:19:09,Wunmi Hassan,Any questions before we move on
TRN00000982,SES000043,2025-11-17 16:20:15,Dara Okafor,Make sure to review the reading material
TRN00000980,SES000043,2025-11-17 16:28:46,Dr. Ngozi Okonkwo,Remember to check your email for updates
TRN00000996,SES000043,2025-11-17 16:35:07,Dayo Bello,"Let's wrap up for today, see you next time"
TRN00000986,SES000043,2025-11-17 16:38:20,Dayo Bello,Please pay attention to this important concept
TRN00000978,SES000043,2025-11-17 16:40:18,Dr. Ngozi Okonkwo,Let me clarify that point
TRN00000985,SES000043,2025-11-17 16:41:03,Dayo Bello,"This will be on the exam, so take notes"
TRN00000979,SES000043,2025-11-17 16:51:32,Chidi Okafor,"This will be on the exam, so take notes"
TRN00000981,SES000043,2025-11-17 16:51:34,Dr. Ngozi Okonkwo,Let's take a short break and continue
TRN00000988,SES000043,2025-11-17 16:53:43,Dr. Ngozi Okonkwo,Everyone following so far
TRN00000989,SES000043,2025-11-17 17:02:00,Chidi Okafor,Make sure to review the reading material
TRN00000999,SES000043,2025-11-17 17:02:16,Dr. Ngozi Okonkwo,That's an interesting question
TRN00000990,SES000043,2025-11-17 17:07:05,Dayo Bello,Please submit your work on the portal
TRN00000991,SES000043,2025-11-17 17:12:35,Dara Okafor,Let's look at a practical example
TRN00000997,SES000043,2025-11-17 17:12:46,Chidi Okafor,Can someone summarize what we covered last week
TRN00000993,SES000043,2025-11-17 17:14:11,Dr. Ngozi Okonkwo,Can someone summarize what we covered last week
TRN00000995,SES000043,2025-11-17 17:23:01,Dr. Ngozi Okonkwo,Please submit your work on the portal
TRN00001020,SES000044,2025-11-19 10:21:24,Evan Mohammed,Let me clarify that point
TRN00001017,SES000044,2025-11-19 10:21:46,Zubair Mohammed,"Let's wrap up for today, see you next time"
TRN00001014,SES000044,2025-11-19 10:26:44,Nkechi Johnson,"Good morning everyone, let's begin today's class"
TRN00001033,SES000044,2025-11-19 10:29:27,Maryam Okafor,"This will be on the exam, so take notes"
TRN00001040,SES000044,2025-11-19 10:31:24,Olu Mohammed,Who wants to share their screen
TRN00001008,SES000044,2025-11-19 10:37:41,Dr. Ngozi Okonkwo,The quiz will be open book
TRN00001042,SES000044,2025-11-19 10:40:19,Dr. Ngozi Okonkwo,Any questions before we move on
TRN00001027,SES000044,2025-11-19 10:43:25,Olu Mohammed,Any questions before we move on
TRN00001037,SES000044,2025-11-19 10:44:18,Evan Mohammed,That's an interesting question
TRN00001026,SES000044,2025-11-19 10:53:05,Zubair Mohammed,"That's correct, well done"
TRN00001030,SES000044,2025-11-19 10:59:44,Dr. Ngozi Okonkwo,We'll continue this topic in the next class
TRN00001031,SES000044,2025-11-19 11:02:51,Olu Mohammed,Make sure to review the reading material
TRN00001029,SES000044,2025-11-19 11:07:33,Zubair Mohammed,Please submit your work on the portal
TRN00001016,SES000044,2025-11-19 11:07:51,Zubair Mohammed,The deadline for the assignment is next Friday
TRN00001023,SES000044,2025-11-19 11:10:14,Maryam Okafor,"Let's wrap up for today, see you next time"
TRN00001005,SES000044,2025-11-19 11:16:25,Olu Mohammed,Great participation today
TRN00001032,SES000044,2025-11-19 11:22:46,Dr. Ngozi Okonkwo,Remember to check your email for updates
TRN00001022,SES000044,2025-11-19 11:26:30,Olu Mohammed,That's an interesting question
TRN00001007,SES000044,2025-11-19 11:31:19,Olu Mohammed,"Let's wrap up for today, see you next time"
TRN00001015,SES000044,2025-11-19 11:33:55,Zubair Mohammed,The deadline for the assignment is next Friday
TRN00001039,SES000044,2025-11-19 11:38:09,Maryam Okafor,Make sure to review the reading material
TRN00001013,SES000044,2025-11-19 11:40:52,Evan Mohammed,The deadline for the assignment is next Friday
TRN00001006,SES000044,2025-11-19 11:42:26,Maryam Okafor,The quiz will be open book
TRN00001002,SES000044,2025-11-19 11:45:23,Nkechi Johnson,That's an interesting question
TRN00001000,SES000044,2025-11-19 12:01:41,Zubair Mohammed,Great participation today
TRN00001025,SES000044,2025-11-19 12:10:53,Evan Mohammed,Please submit your work on the portal
TRN00001036,SES000044,2025-11-19 12:12:12,Maryam Okafor,"That's correct, well done"
TRN00001024,SES000044,2025-11-19 12:13:33,Zubair Mohammed,"That's correct, well done"
TRN00001043,SES000044,2025-11-19 12:16:34,Dr. Ngozi Okonkwo,Let me clarify that point
TRN00001003,SES000044,2025-11-19 12:19:07,Zubair Mohammed,Great participation today
TRN00001019,SES000044,2025-11-19 12:21:25,Dr. Ngozi Okonkwo,"Good morning everyone, let's begin today's class"
TRN00001041,SES000044,2025-11-19 12:21:49,Olu Mohammed,Any questions before we move on
TRN00001021,SES000044,2025-11-19 12:22:57,Zubair Mohammed,Who wants to share their screen
TRN00001011,SES000044,2025-11-19 12:26:54,Nkechi Johnson,Let's take a short break and continue
TRN00001038,SES000044,2025-11-19 12:32:06,Dr. Ngozi Okonkwo,Let's take a short break and continue
TRN00001044,SES000044,2025-11-19 12:36:02,Dr. Ngozi Okonkwo,"Good morning everyone, let's begin today's class"
TRN00001035,SES000044,2025-11-19 12:41:09,Maryam Okafor,Please submit your work on the portal
TRN00001012,SES000044,2025-11-19 12:42:26,Maryam Okafor,Let me clarify that point
TRN00001018,SES000044,2025-11-19 12:43:42,Evan Mohammed,"Good morning everyone, let's begin today's class"
TRN00001034,SES000044,2025-11-19 12:46:06,Maryam Okafor,"Good morning everyone, let's begin today's class"
TRN00001010,SES000044,2025-11-19 12:54:27,Maryam Okafor,The deadline for the assignment is next Friday
TRN00001004,SES000044,2025-11-19 12:56:48,Dr. Ngozi Okonkwo,Make sure to review the reading material
TRN00001009,SES000044,2025-11-19 13:03:45,Maryam Okafor,"Let's wrap up for today, see you next time"
TRN00001028,SES000044,2025-11-19 13:08:18,Evan Mohammed,Can someone summarize what we covered last week
TRN00001001,SES000044,2025-11-19 13:09:08,Maryam Okafor,Everyone following so far
TRN00001052,SES000045,2025-11-23 13:45:53,Musa Johnson,Remember to check your email for updates
TRN00001051,SES000045,2025-11-23 13:54:55,Prof. David Johnson,Great participation today
TRN00001048,SES000045,2025-11-23 13:56:38,Yemi Smith,Any questions before we move on
TRN00001055,SES000045,2025-11-23 13:58:46,Yemi Smith,We'll continue this topic in the next class
TRN00001060,SES000045,2025-11-23 14:10:21,Yemi Smith,Let's look at a practical example
TRN00001047,SES000045,2025-11-23 14:16:48,Yemi Smith,Any questions before we move on
TRN00001056,SES000045,2025-11-23 14:17:06,Yemi Smith,"Let's wrap up for today, see you next time"
TRN00001054,SES000045,2025-11-23 14:22:25,Musa Johnson,Let's take a short break and continue
TRN00001057,SES000045,2025-11-23 14:27:26,Musa Johnson,Remember to check your email for updates
TRN00001061,SES000045,2025-11-23 14:28:21,Musa Johnson,Great participation today
TRN00001065,SES000045,2025-11-23 14:36:03,Prof. David Johnson,Let me clarify that point
TRN00001062,SES000045,2025-11-23 14:36:51,Umar Nwosu,The quiz will be open book
TRN00001053,SES000045,2025-11-23 14:41:02,Umar Nwosu,Everyone following so far
TRN00001049,SES000045,2025-11-23 14:42:06,Musa Johnson,The deadline for the assignment is next Friday
TRN00001046,SES000045,2025-11-23 14:46:58,Musa Johnson,Everyone following so far
TRN00001064,SES000045,2025-11-23 14:50:51,Kazeem Hassan,The quiz will be open book
TRN00001045,SES000045,2025-11-23 15:02:05,Umar Nwosu,Please pay attention to this important concept
TRN00001058,SES000045,2025-11-23 15:02:43,Yemi Smith,The deadline for the assignment is next Friday
TRN00001063,SES000045,2025-11-23 15:02:46,Charlie Adeyemi,We'll continue this topic in the next class
TRN00001066,SES000045,2025-11-23 15:10:32,Musa Johnson,Can someone summarize what we covered last week
TRN00001059,SES000045,2025-11-23 15:11:48,Musa Johnson,Let's take a short break and continue
TRN00001050,SES000045,2025-11-23 15:14:13,Musa Johnson,Please pay attention to this important concept
TRN00001087,SES000046,2025-11-25 14:22:18,Musa Johnson,"Good morning everyone, let's begin today's class"
TRN00001078,SES000046,2025-11-25 14:25:16,Dr. Ngozi Okonkwo,That's an interesting question
TRN00001082,SES000046,2025-11-25 14:27:30,Umar Nwosu,Any questions before we move on
TRN00001069,SES000046,2025-11-25 14:28:37,Gloria Bello,"Good morning everyone, let's begin today's class"
TRN00001074,SES000046,2025-11-25 14:34:13,Musa Johnson,Can someone summarize what we covered last week
TRN00001090,SES000046,2025-11-25 14:44:25,Gloria Bello,The deadline for the assignment is next Friday
TRN00001067,SES000046,2025-11-25 14:45:39,Musa Johnson,Make sure to review the reading material
TRN00001091,SES000046,2025-11-25 14:52:25,Vivian Hassan,The deadline for the assignment is next Friday
TRN00001096,SES000046,2025-11-25 14:53:49,Umar Nwosu,Any questions before we move on
TRN00001086,SES000046,2025-11-25 14:58:48,Umar Nwosu,Let me clarify that point
TRN00001072,SES000046,2025-11-25 15:02:56,Dr. Ngozi Okonkwo,"Let's wrap up for today, see you next time"
TRN00001089,SES000046,2025-11-25 15:02:58,Dr. Ngozi Okonkwo,Please submit your work on the portal
TRN00001092,SES000046,2025-11-25 15:10:37,Musa Johnson,Who wants to share their screen
TRN00001084,SES000046,2025-11-25 15:14:18,Musa Johnson,Remember to check your email for updates
TRN00001093,SES000046,2025-11-25 15:14:24,Vivian Hassan,Can someone summarize what we covered last week
TRN00001095,SES000046,2025-11-25 15:15:28,Vivian Hassan,Make sure to review the reading material
TRN00001076,SES000046,2025-11-25 15:22:04,Musa Johnson,Who wants to share their screen
TRN00001088,SES000046,2025-11-25 15:33:36,Vivian Hassan,Can someone summarize what we covered last week
TRN00001073,SES000046,2025-11-25 15:38:16,Umar Nwosu,Make sure to review the reading material
TRN00001070,SES000046,2025-11-25 15:38:58,Gloria Bello,Can someone summarize what we covered last week
TRN00001079,SES000046,2025-11-25 15:42:11,Vivian Hassan,That's an interesting question
TRN00001075,SES000046,2025-11-25 15:43:48,Gloria Bello,We'll continue this topic in the next class
TRN00001068,SES000046,2025-11-25 15:44:38,Umar Nwosu,"Good morning everyone, let's begin today's class"
TRN00001071,SES000046,2025-11-25 15:47:41,Umar Nwosu,"That's correct, well done"
TRN00001080,SES000046,2025-11-25 15:48:45,Musa Johnson,Make sure to review the reading material
TRN00001094,SES000046,2025-11-25 15:49:32,Vivian Hassan,We'll continue this topic in the next class
TRN00001077,SES000046,2025-11-25 15:52:59,Vivian Hassan,Everyone following so far
TRN00001085,SES000046,2025-11-25 15:55:22,Vivian Hassan,"That's correct, well done"
TRN00001083,SES000046,2025-11-25 15:58:19,Vivian Hassan,"Good morning everyone, let's begin today's class"
TRN00001081,SES000046,2025-11-25 16:04:49,Vivian Hassan,Let's take a short break and continue
TRN00001119,SES000047,2025-11-25 15:15:57,Vivian Hassan,Please pay attention to this important concept
TRN00001113,SES000047,2025-11-25 15:34:05,Nina Nwosu,We'll continue this topic in the next class
TRN00001114,SES000047,2025-11-25 15:43:05,Uche Okonkwo,Please pay attention to this important concept
TRN00001101,SES000047,2025-11-25 15:47:57,Dr. Fatima Bello,"Let's wrap up for today, see you next time"
TRN00001121,SES000047,2025-11-25 15:50:40,Nina Nwosu,Everyone following so far
TRN00001097,SES000047,2025-11-25 15:55:14,Vivian Hassan,Please pay attention to this important concept
TRN00001103,SES000047,2025-11-25 15:56:09,Uche Okonkwo,"Let's wrap up for today, see you next time"
TRN00001123,SES000047,2025-11-25 15:56:25,Nina Nwosu,"Let's wrap up for today, see you next time"
TRN00001111,SES000047,2025-11-25 15:57:37,Vivian Hassan,"This will be on the exam, so take notes"
TRN00001122,SES000047,2025-11-25 16:01:34,Uche Okonkwo,Any questions before we move on
TRN00001099,SES000047,2025-11-25 16:07:55,Uche Okonkwo,Please pay attention to this important concept
TRN00001105,SES000047,2025-11-25 16:08:21,Uche Okonkwo,Let's take a short break and continue
TRN00001124,SES000047,2025-11-25 16:09:45,Vivian Hassan,Please pay attention to this important concept
TRN00001118,SES000047,2025-11-25 16:09:56,Uche Okonkwo,"This will be on the exam, so take notes"
TRN00001102,SES000047,2025-11-25 16:10:34,Vivian Hassan,We'll continue this topic in the next class
TRN00001125,SES000047,2025-11-25 16:11:16,Uche Okonkwo,"That's correct, well done"
TRN00001109,SES000047,2025-11-25 16:12:25,Uche Okonkwo,Remember to check your email for updates
TRN00001126,SES000047,2025-11-25 16:20:04,Vivian Hassan,"That's correct, well done"
TRN00001116,SES000047,2025-11-25 16:26:09,Dr. Fatima Bello,Any questions before we move on
TRN00001106,SES000047,2025-11-25 16:26:20,Nina Nwosu,"Good morning everyone, let's begin today's class"
TRN00001112,SES000047,2025-11-25 16:26:50,Uche Okonkwo,Let me clarify that point
TRN00001107,SES000047,2025-11-25 16:37:28,Uche Okonkwo,The quiz will be open book
TRN00001120,SES000047,2025-11-25 16:40:02,Nina Nwosu,"This will be on the exam, so take notes"
TRN00001104,SES000047,2025-11-25 16:42:25,Uche Okonkwo,Any questions before we move on
TRN00001117,SES000047,2025-11-25 16:46:31,Nina Nwosu,Let me clarify that point
TRN00001098,SES000047,2025-11-25 16:51:05,Nina Nwosu,Great participation today
TRN00001110,SES000047,2025-11-25 16:51:52,Dr. Fatima Bello,Remember to check your email for updates
TRN00001100,SES000047,2025-11-25 17:04:19,Nina Nwosu,Let's take a short break and continue
TRN00001108,SES000047,2025-11-25 17:10:51,Vivian Hassan,Please pay attention to this important concept
TRN00001115,SES000047,2025-11-25 17:12:37,Uche Okonkwo,Who wants to share their screen
TRN00001132,SES000048,2025-11-26 09:00:58,Wale Smith,"Good morning everyone, let's begin today's class"
TRN00001131,SES000048,2025-11-26 09:03:58,Wale Smith,Who wants to share their screen
TRN00001135,SES000048,2025-11-26 09:05:56,Tolu Okonkwo,Everyone following so far
TRN00001138,SES000048,2025-11-26 09:15:42,Hannah Nwosu,Remember to check your email for updates
TRN00001142,SES000048,2025-11-26 09:26:49,Michael Johnson,"Let's wrap up for today, see you next time"
TRN00001139,SES000048,2025-11-26 09:34:05,Dr. Amina Okafor,Let's look at a practical example
TRN00001143,SES000048,2025-11-26 09:39:04,Idris Adeyemi,Let's look at a practical example
TRN00001130,SES000048,2025-11-26 09:44:44,Michael Johnson,Great participation today
TRN00001134,SES000048,2025-11-26 09:45:24,Wale Smith,Please submit your work on the portal
TRN00001133,SES000048,2025-11-26 09:48:23,Tolu Okonkwo,"This will be on the exam, so take notes"
TRN00001145,SES000048,2025-11-26 09:49:28,Hannah Nwosu,Let's take a short break and continue
TRN00001148,SES000048,2025-11-26 09:49:46,Hannah Nwosu,Let's take a short break and continue
TRN00001128,SES000048,2025-11-26 09:50:43,Wale Smith,Any questions before we move on
TRN00001147,SES000048,2025-11-26 09:52:49,Dr. Amina Okafor,The deadline for the assignment is next Friday
TRN00001136,SES000048,2025-11-26 09:57:16,Michael Johnson,Remember to check your email for updates
TRN00001140,SES000048,2025-11-26 10:02:16,Tolu Okonkwo,Can someone summarize what we covered last week
TRN00001137,SES000048,2025-11-26 10:02:45,Idris Adeyemi,Let's take a short break and continue
TRN00001127,SES000048,2025-11-26 10:02:59,Dr. Amina Okafor,Make sure to review the reading material
TRN00001141,SES000048,2025-11-26 10:07:38,Idris Adeyemi,Make sure to review the reading material
TRN00001146,SES000048,2025-11-26 10:13:52,Idris Adeyemi,Please pay attention to this important concept
TRN00001129,SES000048,2025-11-26 10:25:52,Idris Adeyemi,Let's take a short break and continue
TRN00001144,SES000048,2025-11-26 10:26:59,Hannah Nwosu,"This will be on the exam, so take notes"
TRN00001166,SES000049,2025-11-28 10:01:13,Victor Abubakar,Please pay attention to this important concept
TRN00001169,SES000049,2025-11-28 10:03:49,Victor Abubakar,"Good morning everyone, let's begin today's class"
TRN00001176,SES000049,2025-11-28 10:08:59,Wunmi Hassan,The quiz will be open book
TRN00001161,SES000049,2025-11-28 10:27:02,Wunmi Hassan,Great participation today
TRN00001152,SES000049,2025-11-28 10:28:10,Bob Okafor,The quiz will be open book
TRN00001151,SES000049,2025-11-28 10:29:07,Jide Abubakar,Please pay attention to this important concept
TRN00001149,SES000049,2025-11-28 10:29:27,Esther Adeyemi,Everyone following so far
TRN00001187,SES000049,2025-11-28 10:32:48,Victor Abubakar,Remember to check your email for updates
TRN00001172,SES000049,2025-11-28 10:45:29,Victor Abubakar,Can someone summarize what we covered last week
TRN00001182,SES000049,2025-11-28 11:04:59,Victor Abubakar,Let me clarify that point
TRN00001177,SES000049,2025-11-28 11:06:55,Esther Adeyemi,Everyone following so far
TRN00001189,SES000049,2025-11-28 11:07:33,Prof. James Smith,"Good morning everyone, let's begin today's class"
TRN00001178,SES000049,2025-11-28 11:08:45,Jide Abubakar,Any questions before we move on
TRN00001160,SES000049,2025-11-28 11:16:55,Victor Abubakar,"Good morning everyone, let's begin today's class"
TRN00001159,SES000049,2025-11-28 11:25:34,Victor Abubakar,"This will be on the exam, so take notes"
TRN00001183,SES000049,2025-11-28 11:27:26,Esther Adeyemi,Let's look at a practical example
TRN00001164,SES000049,2025-11-28 11:27:50,Esther Adeyemi,Please submit your work on the portal
TRN00001175,SES000049,2025-11-28 11:28:57,Victor Abubakar,Let's take a short break and continue
TRN00001190,SES000049,2025-11-28 11:30:42,Wunmi Hassan,Great participation today
TRN00001165,SES000049,2025-11-28 11:32:19,Wunmi Hassan,"Let's wrap up for today, see you next time"
TRN00001150,SES000049,2025-11-28 11:36:21,Jide Abubakar,Everyone following so far
TRN00001192,SES000049,2025-11-28 11:48:29,Victor Abubakar,We'll continue this topic in the next class
TRN00001173,SES000049,2025-11-28 11:49:52,Jide Abubakar,Please pay attention to this important concept
TRN00001184,SES000049,2025-11-28 11:53:03,Prof. James Smith,"Good morning everyone, let's begin today's class"
TRN00001179,SES000049,2025-11-28 11:53:35,Bob Okafor,Who wants to share their screen
TRN00001163,SES000049,2025-11-28 12:00:48,Esther Adeyemi,Please pay attention to this important concept
TRN00001167,SES000049,2025-11-28 12:03:07,Jide Abubakar,"This will be on the exam, so take notes"
TRN00001155,SES000049,2025-11-28 12:06:17,Wunmi Hassan,The quiz will be open book
TRN00001162,SES000049,2025-11-28 12:09:39,Prof. James Smith,Any questions before we move on
TRN00001168,SES000049,2025-11-28 12:13:06,Victor Abubakar,"This will be on the exam, so take notes"
TRN00001158,SES000049,2025-11-28 12:18:17,Bob Okafor,Make sure to review the reading material
TRN00001188,SES000049,2025-11-28 12:19:39,Prof. James Smith,"Good morning everyone, let's begin today's class"
TRN00001181,SES000049,2025-11-28 12:23:16,Prof. James Smith,Let's look at a practical example
TRN00001171,SES000049,2025-11-28 12:26:52,Victor Abubakar,Let's look at a practical example
TRN00001191,SES000049,2025-11-28 12:26:55,Wunmi Hassan,Remember to check your email for updates
TRN00001185,SES000049,2025-11-28 12:31:23,Prof. James Smith,That's an interesting question
TRN00001180,SES000049,2025-11-28 12:31:34,Esther Adeyemi,Any questions before we move on
TRN00001186,SES000049,2025-11-28 12:38:16,Victor Abubakar,"Good morning everyone, let's begin today's class"
TRN00001174,SES000049,2025-11-28 12:45:12,Victor Abubakar,Let me clarify that point
TRN00001157,SES000049,2025-11-28 12:51:51,Wunmi Hassan,The quiz will be open book
TRN00001193,SES000049,2025-11-28 12:51:55,Wunmi Hassan,Any questions before we move on
TRN00001156,SES000049,2025-11-28 12:55:00,Bob Okafor,"That's correct, well done"
TRN00001154,SES000049,2025-11-28 12:58:37,Prof. James Smith,Let's take a short break and continue
TRN00001153,SES000049,2025-11-28 12:59:04,Prof. James Smith,Can someone summarize what we covered last week
TRN00001170,SES000049,2025-11-28 12:59:24,Wunmi Hassan,"Good morning everyone, let's begin today's class"
TRN00001222,SES000050,2025-11-30 12:05:03,Musa Johnson,Any questions before we move on
TRN00001220,SES000050,2025-11-30 12:07:18,Kevin Okonkwo,Who wants to share their screen
TRN00001194,SES000050,2025-11-30 12:13:57,Evan Mohammed,"Good morning everyone, let's begin today's class"
TRN00001224,SES000050,2025-11-30 12:15:35,Musa Johnson,"Let's wrap up for today, see you next time"
TRN00001202,SES000050,2025-11-30 12:16:14,Paula Mohammed,"Good morning everyone, let's begin today's class"
TRN00001201,SES000050,2025-11-30 12:18:30,Maryam Okafor,Remember to check your email for updates
TRN00001212,SES000050,2025-11-30 12:24:09,Dr. Zara Hassan,"Let's wrap up for today, see you next time"
TRN00001219,SES000050,2025-11-30 12:26:36,Paula Mohammed,"That's correct, well done"
TRN00001203,SES000050,2025-11-30 12:34:38,Paula Mohammed,Any questions before we move on
TRN00001213,SES000050,2025-11-30 12:38:26,Musa Johnson,Make sure to review the reading material
TRN00001227,SES000050,2025-11-30 12:42:49,Musa Johnson,Can someone summarize what we covered last week
TRN00001204,SES000050,2025-11-30 12:45:30,Musa Johnson,"Let's wrap up for today, see you next time"
TRN00001199,SES000050,2025-11-30 12:45:41,Dr. Zara Hassan,That's an interesting question
TRN00001208,SES000050,2025-11-30 12:45:44,Musa Johnson,Let me clarify that point
TRN00001197,SES000050,2025-11-30 12:46:26,Evan Mohammed,The deadline for the assignment is next Friday
